Customer Number,Service Level, Campaign Period Sales , Date of Last Transaction ,Date of First Purchase,Number of Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language
20939425,Standard, $ 319.26 ,6/8/2012,9/23/2004,19,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
54450391,Premier," $ 2,612.83 ",11/3/2012,1/5/1999,3,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
17619214,Standard, $ 636.06 ,11/4/2011,10/17/2006,19,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
34999888,Standard," $ 1,361.43 ",1/1/2014,8/12/2015,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,101-500,English
14644914,Premier, $ 328.16 ,2/6/2014,1/5/2005,9,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,Y,11-50,English
22501772,Standard, $ 343.37 ,12/18/2011,11/18/2004,9,TRUE,TRUE,TRUE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
19120598,Premier, $ 501.81 ,11/7/2008,11/19/2004,16,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
110366851,Premier," $ 3,177.33 ",7/29/2011,10/31/2004,2,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
20250848,Standard, $ 186.24 ,2/2/2016,2/29/2012,16,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
32145239,Premier, $ 902.16 ,12/2/2010,10/30/2004,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
33110448,Premier, $ 241.52 ,4/25/2015,12/14/2007,22,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,Y,N,N,N,N,N,N,N,Y,11-50,
32259581,Standard, $ 524.04 ,4/22/2010,12/21/2004,17,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,Y,51-100,Italian
5209361,Standard, $ 278.94 ,6/28/2014,10/4/2004,11,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
24266821,Premier," $ 2,824.67 ",5/13/2012,11/19/2004,1,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
11922729,Standard, $ 907.83 ,11/14/2010,1/5/2005,9,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
29234142,Standard, $ 753.08 ,12/7/2011,1/23/2015,11,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,Y,N,Y,11-50,English
4946767,Standard, $ 949.42 ,5/15/2004,6/3/2009,21,TRUE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
3827026,Standard, $ 124.36 ,3/19/2015,7/25/2009,10,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
31394022,Premier," $ 1,465.70 ",8/2/2008,12/21/2004,14,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,N,51-100,English
30537949,Premier," $ 1,423.33 ",9/20/2010,7/20/2006,4,FALSE,TRUE,FALSE,NOTICE,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
19685915,Premier," $ 1,247.22 ",4/27/2013,2/8/2010,25,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
34945798,Standard," $ 2,017.47 ",1/16/2013,11/19/2004,1,TRUE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y, ,
3656045,Standard," $ 1,961.27 ",4/26/2015,2/29/2012,21,FALSE,TRUE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,N,N,N, ,
19902006,Premier, $ 233.71 ,8/29/2013,2/24/2005,17,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
169041345,Standard," $ 1,377.67 ",8/11/2015,12/21/2004,7,TRUE,TRUE,TRUE,NOTICE,BRANCH (PHONE),FALSE,N,N,N,N,N,N,N,N,N, ,
5207070,Standard," $ 1,538.50 ",4/1/2015,7/15/1998,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
4922313,Standard," $ 1,445.86 ",6/18/2012,12/21/2004,15,TRUE,TRUE,TRUE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
35271181,Premier, $ 406.30 ,9/23/2010,1/14/2004,19,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
32124999,Premier, $ 835.88 ,3/15/2011,12/22/2004,7,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,51-100,English
35021477,Standard," $ 4,473.35 ",5/15/2004,12/20/2004,7,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N, ,
24886146,Standard, $ 410.76 ,8/22/2010,12/17/2009,24,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
24453579,Premier," $ 1,254.05 ",9/6/2014,12/22/2004,7,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N, ,
31462380,Standard, $ 136.66 ,8/20/2016,11/21/2004,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
26685717,Standard, $ 392.29 ,9/14/2007,12/21/2002,17,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
17499163,Standard," $ 3,209.05 ",3/1/2013,2/26/2007,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,N, ,
15102369,Standard, $ 465.27 ,6/25/2013,10/4/2012,15,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
6838147,Standard, $ 201.75 ,1/16/2013,9/4/2007,12,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
26813972,Premier, $ 256.12 ,7/9/2011,11/21/2004,15,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,Y,N,N,N,N,N,N,N,Y,1-5,English
8636933,Premier, $ 510.81 ,5/19/2004,11/19/2004,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
33353319,Standard, $ 552.53 ,1/11/2012,12/22/2004,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,N,6-10,
55949600,Standard," $ 2,715.83 ",8/10/2012,11/20/2004,8,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,N, ,
26497203,Premier, $ 434.37 ,10/30/2013,2/4/1997,24,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
5652477,Premier, $ 318.31 ,9/14/2013,12/21/2004,8,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,6-10,
7827167,Standard," $ 2,659.67 ",9/25/2012,12/21/2004,7,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
13490700,Standard," $ 4,170.33 ",5/7/2009,11/19/2004,1,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
31358526,Standard, $ 488.42 ,2/11/2009,10/5/2004,14,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
25465587,Standard, $ 560.77 ,5/30/2012,10/13/2004,17,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,11-50,
12254587,Standard, $ 413.71 ,8/1/2010,1/16/2015,17,FALSE,TRUE,FALSE,NOTICE,IT,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
3223600,Standard, $ 280.02 ,4/13/2016,10/5/2004,14,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,Y,N,Y,51-100,English
8073232,Standard, $ 330.62 ,7/28/2011,12/10/2013,24,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
35454017,Premier," $ 2,163.93 ",10/8/2011,12/8/2004,1,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N, ,
18860482,Premier, $ 377.37 ,4/18/2011,1/6/2005,24,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,
14340697,Premier, $ 233.64 ,2/11/2014,1/14/2005,15,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
55197007,Premier," $ 2,157.40 ",10/15/2011,8/11/2005,8,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N, ,
7721645,Premier," $ 2,761.17 ",7/4/2012,1/14/1996,1,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,N, ,
8252009,Standard, $ 482.43 ,12/9/2011,3/16/2009,12,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
55207150,Standard," $ 6,393.17 ",5/12/2004,12/21/2004,7,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,N, ,
17037707,Premier, $ 297.24 ,11/12/2012,10/5/2004,9,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
26688357,Premier," $ 2,741.08 ",12/1/2009,1/7/2005,8,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N, ,
5721967,Standard, $ 310.57 ,12/29/2009,1/6/2005,11,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
3184128,Premier, $ 527.23 ,4/24/2011,12/7/2004,10,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
31289859,Premier, $ 280.16 ,6/21/2014,10/13/2004,22,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
54703607,Standard," $ 2,074.17 ",1/18/2014,5/17/2006,3,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
2729729,Standard, $ 256.60 ,9/2/2014,12/8/2004,3,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,6-10,Hebrew
35863093,Standard, $ 172.35 ,11/13/2013,10/5/1988,12,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,Y,1-5,English
5020276,Standard, $ 428.42 ,4/23/2011,12/22/2004,11,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,1-5,
25481019,Premier," $ 4,472.26 ",4/9/2012,11/19/1996,6,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,Y,N, ,
31092799,Standard, $ 210.90 ,7/8/2015,12/22/2004,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
32745982,Standard, $ 443.01 ,6/28/2012,10/5/2004,24,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,Y,11-50,English
6270742,Standard, $ 246.12 ,10/20/2011,10/16/2000,13,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,1-5,
29416895,Standard, $ 352.36 ,10/14/2011,1/7/2005,20,FALSE,TRUE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,6-10,
19815650,Standard, $ 472.85 ,1/27/2012,1/22/2005,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
24236685,Premier, $ 456.91 ,4/18/2012,4/17/2006,3,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,Y,N,N,N,N,N,N,N,Y,11-50,English
10186458,Premier," $ 1,205.40 ",12/10/2011,1/14/2005,20,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
2717779,Standard, $ 293.56 ,12/9/2012,11/23/2004,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
21079350,Standard," $ 2,374.83 ",5/17/2013,1/24/2005,5,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
18451509,Premier, $ 359.60 ,8/24/2011,4/29/2005,9,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
14625470,Standard, $ 994.46 ,2/14/2010,8/5/2010,8,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,Y,51-100,English
21158584,Standard," $ 1,624.17 ",1/21/2015,1/7/2005,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
22559548,Premier, $ 125.45 ,3/28/2016,7/2/2013,22,TRUE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
19224063,Standard, $ 223.10 ,3/13/2016,11/22/2004,7,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
16529690,Standard," $ 2,656.55 ",2/12/2014,1/7/2005,9,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
25837704,Premier," $ 3,480.33 ",11/23/2010,3/1/1992,7,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
12527933,Standard," $ 1,411.80 ",4/6/2016,11/23/2004,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
21072428,Premier, $ 161.54 ,7/13/2015,11/2/2004,17,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
31106737,Premier, $ 172.32 ,4/27/2015,11/1/1988,22,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
24755936,Standard, $ 559.90 ,6/3/2012,11/23/2004,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,Y,N,N,N,N,N,N,N,Y,51-100,English
24076494,Standard, $ 530.36 ,2/15/2014,11/24/2004,10,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,11-50,English
6784596,Standard, $ 656.21 ,7/3/2009,1/16/2005,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
3615029,Standard, $ 195.81 ,8/17/2015,11/22/2004,17,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,Y,N,N,N,N,N,N,N,N,6-10,Hindi
33450906,Standard, $ 312.24 ,4/28/2014,11/24/2004,20,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,Y,11-50,English
14620519,Standard, $ 559.83 ,6/3/2012,12/8/2004,11,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N,11-50,English
21917473,Standard, $ 354.69 ,9/23/2013,11/3/2004,13,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
9515890,Standard, $ 599.53 ,12/23/2011,11/26/2004,12,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,Y,Y,51-100,English
23539943,Standard, $ 328.48 ,7/17/2013,6/18/2015,10,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
25786468,Standard, $ 443.20 ,9/24/2013,12/12/2001,12,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
29540236,Standard, $ 343.67 ,4/16/2011,1/17/2005,11,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
34090676,Premier, $ 541.18 ,11/12/2012,11/23/2004,17,TRUE,FALSE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
33881703,Standard, $ 147.83 ,6/20/2016,6/11/2010,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
25860383,Standard," $ 1,434.50 ",6/26/2015,1/17/2005,1,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,Y,N,N, ,
29590880,Premier, $ 165.84 ,5/17/2016,12/1/1995,10,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,11-50,
7309308,Standard," $ 3,486.17 ",9/7/2012,11/23/2004,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
12070843,Standard," $ 2,014.20 ",12/8/2014,11/3/2004,7,TRUE,FALSE,FALSE,NOTICE,WEB,TRUE,N,Y,N,N,N,N,N,N,N, ,
14106497,Standard, $ 459.37 ,7/19/2013,11/23/2004,11,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
32014255,Standard, $ 360.14 ,8/5/2015,11/23/2004,6,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
10005260,Premier, $ 573.98 ,10/8/2011,11/24/2004,2,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,6-10,
4530674,Standard," $ 1,606.17 ",2/5/2015,11/24/2004,7,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
14061981,Standard, $ 180.29 ,3/1/2015,12/23/2004,16,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
14836797,Premier, $ 182.83 ,7/29/2013,7/1/1979,22,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,Y,Y,1-5,English
15262821,Standard, $ 291.45 ,2/15/2014,12/22/2004,7,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
54769701,Premier," $ 4,451.20 ",1/8/2011,11/26/2004,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
18464124,Premier," $ 1,421.80 ",10/4/2002,12/22/2004,9,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,11-50,Spanish
26446362,Standard, $ 193.89 ,11/23/2014,1/9/2005,15,FALSE,TRUE,FALSE,NOTICE,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
34191412,Standard," $ 1,962.10 ",5/31/2012,10/11/2016,4,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N, ,
30876583,Standard, $ 261.57 ,7/5/2014,2/15/1989,30,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,Y,N,Y,51-100,English
15407017,Premier, $ 196.67 ,11/3/2014,9/1/2010,4,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
35449943,Standard, $ 814.47 ,2/18/2014,11/4/1997,20,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
22230312,Standard, $ 239.71 ,12/30/2013,7/27/2009,15,TRUE,TRUE,TRUE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
21097157,Standard, $ 513.31 ,7/4/2011,1/17/2005,10,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
3159508,Standard, $ 235.84 ,2/2/2012,11/3/2004,16,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
22273267,Premier, $ 287.15 ,9/4/2014,2/4/2015,20,FALSE,FALSE,FALSE,NOTICE,PHONE,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
23329898,Premier," $ 3,389.73 ",3/13/2009,11/26/2004,26,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,500+,English
33403221,Standard, $ 160.31 ,3/7/2016,12/23/2004,13,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N,6-10,
11944738,Standard, $ 653.27 ,5/17/2011,11/4/2004,21,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
24251136,Standard, $ 636.57 ,1/5/2011,12/12/1995,15,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
8630013,Standard, $ 164.61 ,1/31/2014,7/29/2008,13,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
27979400,Premier, $ 272.12 ,1/27/2011,11/27/2004,16,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
17232075,Standard," $ 2,647.50 ",10/5/2012,1/17/2005,5,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
28168650,Premier, $ 589.27 ,2/3/2012,4/5/2010,12,FALSE,TRUE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
32995888,Standard, $ 619.63 ,10/2/2011,3/29/2010,8,TRUE,TRUE,TRUE,NOTICE,WEB,FALSE,N,N,N,N,N,N,N,N,N,11-50,English
15674178,Premier, $ 406.00 ,9/25/2010,1/24/2005,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
33927332,Standard," $ 6,690.02 ",2/28/2007,11/4/2004,4,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
29233165,Standard, $ 682.59 ,5/5/2011,1/24/2005,21,TRUE,FALSE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
35888436,Standard, $ (43.14),1/8/2018,5/6/2009,8,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
28415134,Premier, $ 479.29 ,6/19/2011,5/11/2006,17,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
31682881,Premier, $ 555.19 ,4/27/2010,1/10/1961,11,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,Y,N,Y,6-10,English
30247674,Standard," $ 1,324.67 ",4/10/2011,2/13/2013,20,TRUE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
11449248,Standard, $ 521.70 ,11/6/2012,12/8/2004,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
32485750,Premier, $ 155.88 ,5/1/2014,11/26/2004,16,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
28496106,Standard," $ 4,070.08 ",9/5/2011,11/4/2004,1,TRUE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,N, ,
11007936,Standard, $ 289.13 ,3/19/2012,1/24/2005,8,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N,6-10,English
15095621,Premier, $ 212.45 ,9/29/2012,12/9/2004,22,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
17688719,Standard, $ 349.16 ,9/16/2011,10/14/2004,15,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,Y,Y,11-50,English
9501776,Premier," $ 3,061.33 ",11/1/2011,5/1/1983,3,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
7250752,Premier," $ 3,001.33 ",12/20/2011,12/3/2009,16,TRUE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,Y,N,N,500+,Spanish
18110523,Standard, $ 201.12 ,1/23/2013,8/1/1994,7,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
30929864,Standard, $ 522.51 ,3/12/2014,10/26/2012,21,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
9834718,Standard, $ 523.21 ,3/9/2014,2/18/2013,20,TRUE,TRUE,TRUE,AUTO RENEW,SPRINT,TRUE,N,N,N,N,N,N,Y,Y,Y,51-100,English
3898825,Standard," $ 1,932.00 ",5/14/2014,5/1/1999,1,TRUE,TRUE,TRUE,NOTICE,,FALSE,N,N,N,N,N,N,N,N,N, ,
20080183,Standard, $ 383.34 ,11/29/2012,11/5/2004,21,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
29245312,Premier, $ 340.69 ,1/6/2012,5/8/2008,24,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
19231115,Standard, $ 437.76 ,5/31/2013,1/20/2014,4,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,6-10,
